,Weekday,Month,DateDelta,Zip,Latitude,Longitude,air,precip,ppsf_doll,ppsf_doll_pred,Date,Year
15126,-0.9749279121818236,-0.5000000000000004,1004.0,68007,41.25,263.75,0.9589200000000346,0.06,99.0,100.2,2014-11-01,2014
5566,-0.9749279121818236,-0.8660254037844385,1277.0,29572,33.75,281.25,26.767179999999996,4.34,147.0,143.4,2015-08-01,2015
15044,-0.9749279121818236,1.0,759.0,68130,41.25,263.75,2.3030600000000163,0.17,99.0,99.5,2014-03-01,2014
19751,-0.433883739117558,1.0,2585.0,95843,38.75,238.75,12.551020000000051,2.78,219.0,213.5,2019-03-01,2019
17139,0.0,0.5000000000000003,1916.0,83616,43.75,243.75,13.196200000000033,0.8,155.0,160.3,2017-05-01,2017
17507,-0.433883739117558,1.0,394.0,92210,33.75,243.75,13.307900000000018,0.21,229.0,214.4,2013-03-01,2013
19975,0.9749279121818236,0.8660254037844387,2982.0,95661,38.75,238.75,16.78830000000005,1.11,265.0,279.2,2020-04-01,2020
1517,0.9749279121818236,0.8660254037844386,1827.0,10549,41.25,286.25,3.5618500000000495,1.91,214.0,236.3,2017-02-01,2017
4686,-0.7818314824680299,-0.5000000000000004,1369.0,27503,36.25,281.25,12.66497000000004,4.37,113.0,94.7,2015-11-01,2015
5701,0.9749279121818236,0.5000000000000003,2646.0,29572,33.75,281.25,24.761680000000013,1.06,166.0,165.5,2019-05-01,2019
9699,0.43388373911755823,-0.866025403784439,1338.0,37087,36.25,273.75,16.06713000000002,3.24,108.0,104.3,2015-10-01,2015
20026,0.9749279121818236,-0.4999999999999997,3073.0,95628,38.75,238.75,25.138120000000015,0.04,255.0,250.1,2020-07-01,2020
17126,0.9749279121818236,0.8660254037844386,1827.0,83714,43.75,243.75,1.9681000000000495,1.83,143.0,144.8,2017-02-01,2017
17325,-0.7818314824680299,-2.4492935982947064e-16,2860.0,83616,43.75,243.75,0.6025600000000395,0.94,202.0,198.8,2019-12-01,2019
15803,-0.7818314824680299,-2.4492935982947064e-16,2860.0,68130,41.25,263.75,0.04006000000003951,0.83,110.0,112.7,2019-12-01,2019
5806,0.9749279121818236,-0.8660254037844385,182.0,30656,33.75,276.25,25.525170000000003,4.1,42.0,45.5,2012-08-01,2012
8431,0.0,-0.866025403784439,2434.0,32771,28.75,278.75,25.530760000000043,1.47,132.0,133.5,2018-10-01,2018
1592,0.0,0.5000000000000003,1916.0,10549,41.25,286.25,14.852440000000001,4.12,265.0,267.8,2017-05-01,2017
11181,0.7818314824680298,-2.4492935982947064e-16,3226.0,44202,41.25,278.75,0.12957000000000107,2.36,139.0,131.2,2020-12-01,2020
14925,0.0,0.8660254037844387,425.0,68136,41.25,263.75,7.727869999999996,3.32,94.0,92.3,2013-04-01,2013
18666,-0.9749279121818236,1.0,759.0,95746,38.75,238.75,14.771800000000042,1.76,212.0,217.0,2014-03-01,2014
8171,-0.433883739117558,-2.4492935982947064e-16,2130.0,32771,28.75,278.75,17.862420000000043,1.06,120.0,120.6,2017-12-01,2017
2463,0.9749279121818236,0.8660254037844387,2982.0,10541,41.25,286.25,8.22580000000005,3.57,207.0,204.3,2020-04-01,2020
4820,0.0,-0.4999999999999997,2707.0,27581,36.25,281.25,27.047020000000032,3.57,128.0,128.2,2019-07-01,2019
15867,0.0,1.2246467991473532e-16,3043.0,68116,41.25,263.75,25.000969999999995,1.95,124.0,124.7,2020-06-01,2020
15793,-0.433883739117558,-0.5000000000000004,2830.0,68135,41.25,263.75,2.85116000000005,0.53,113.0,111.6,2019-11-01,2019
1661,0.7818314824680298,-0.8660254037844385,2008.0,10536,41.25,286.25,21.724500000000035,2.6,291.0,269.8,2017-08-01,2017
6975,-0.9749279121818236,0.8660254037844386,731.0,32771,28.75,278.75,17.937220000000025,2.19,87.0,87.8,2014-02-01,2014
